CustomerID,Recency,Frequency,Monetary,Target
18239,188,5,1561.6100000000001,0
18240,15,1,422.58,0
18241,19,16,1955.55,1
18242,41,4,2232.4900000000002,0
18245,118,6,1672.81,1
18246,202,1,232.9,1
18248,92,2,804.02,0
18250,279,1,349.27,0
18251,56,1,4314.72,0
18252,20,2,526.67,0
18255,58,1,103.30000000000001,0
18257,8,8,2337.63,0
18259,54,2,1268.2,1
18260,142,6,2643.2000000000003,0
18261,12,2,324.24,0
18262,109,1,149.48,0
18263,125,2,811.4,1
18265,41,2,801.51,0
18268,103,1,25.5,0
18269,335,1,168.60000000000002,0
18270,7,2,283.15000000000003,0
18272,15,5,2710.7000000000003,1
18273,65,2,153.0,1
18276,13,1,335.86,0
18277,27,1,110.38,0
18278,43,1,173.9,0
18280,247,1,180.60000000000002,0
18281,150,1,80.82,0
18282,95,1,100.21000000000001,1
18283,12,11,1235.32,1
18287,12,3,1837.28,0
